region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
1.000,50.000,28.000,0.000,6.000,28.000,1.000,10.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,6.400,17.250,36.850,12.750,22.000,330.950,851.700,1869.400,600.000,997.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.856,2.848,3.607,2.546,3.091,3.332,3.000,0.000
1.000,31.000,47.000,1.000,18.000,35.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,11.950,0.000,0.000,0.000,0.000,390.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.481,,,,,3.555,1.000,0.000
3.000,4.000,28.000,0.000,0.000,39.000,2.000,3.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,7.100,15.000,0.000,12.750,0.000,23.800,70.450,0.000,25.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.960,2.708,,2.546,,3.664,3.000,1.000
3.000,60.000,56.000,0.000,19.000,51.000,4.000,11.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,15.250,0.000,57.450,28.500,67.000,873.700,0.000,3404.100,1630.000,4046.250,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,2.725,,4.051,3.350,4.205,3.932,4.000,0.000
3.000,7.000,31.000,1.000,12.000,31.000,2.000,7.000,0.000,1.000,6.000,0.000,0.000,0.000,0.000,5.050,0.000,0.000,0.000,0.000,38.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.619,,,,,3.434,1.000,1.000
3.000,20.000,40.000,0.000,2.000,209.000,4.000,15.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,7.200,0.000,0.000,4.750,0.000,172.100,0.000,0.000,80.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.974,,,1.558,,5.342,2.000,0.000
2.000,19.000,23.000,1.000,4.000,37.000,3.000,1.000,0.000,1.000,4.000,1.000,1.000,0.000,0.000,8.400,17.500,24.800,0.000,0.000,136.050,302.500,446.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,2.128,2.862,3.211,,,3.611,3.000,1.000
3.000,58.000,37.000,1.000,5.000,64.000,4.000,8.000,0.000,1.000,2.000,1.000,1.000,1.000,1.000,10.800,58.750,63.250,37.750,109.700,634.750,3525.550,3521.450,2305.000,6444.950,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,2.380,4.073,4.147,3.631,4.698,4.159,4.000,1.000
3.000,65.000,64.000,0.000,20.000,88.000,3.000,26.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,15.100,36.250,39.900,24.000,48.800,1017.900,2202.450,2534.250,1620.000,3242.750,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,2.715,3.590,3.686,3.178,3.888,4.477,4.000,1.000
3.000,72.000,61.000,1.000,34.000,61.000,1.000,8.000,0.000,0.000,3.000,0.000,0.000,1.000,0.000,27.350,0.000,0.000,13.250,0.000,1980.150,0.000,0.000,895.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.309,,,2.584,,4.111,2.000,0.000
3.000,8.000,42.000,0.000,3.000,66.000,3.000,10.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.950,0.000,0.000,27.500,21.500,16.850,0.000,0.000,185.000,157.550,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.668,,,3.314,3.068,4.190,4.000,0.000
2.000,33.000,40.000,1.000,14.000,19.000,3.000,5.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,5.050,0.000,0.000,8.500,0.000,178.900,0.000,0.000,315.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.619,,,2.140,,2.944,1.000,0.000
3.000,18.000,34.000,1.000,4.000,42.000,2.000,14.000,0.000,1.000,5.000,1.000,0.000,1.000,0.000,6.450,19.000,0.000,17.000,0.000,104.050,318.750,0.000,240.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,1.864,2.944,,2.833,,3.738,4.000,0.000
2.000,24.000,31.000,1.000,6.000,41.000,2.000,13.000,0.000,0.000,5.000,1.000,0.000,1.000,0.000,8.500,20.000,0.000,13.000,0.000,196.800,480.700,0.000,275.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,2.140,2.996,,2.565,,3.714,3.000,0.000
3.000,70.000,36.000,0.000,8.000,50.000,1.000,15.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,20.550,0.000,0.000,20.750,0.000,1407.150,0.000,0.000,1370.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.023,,,3.033,,3.912,2.000,0.000
1.000,7.000,38.000,0.000,4.000,70.000,4.000,4.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,3.850,19.250,38.350,7.000,17.700,26.650,127.500,250.300,40.000,129.550,1.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.348,2.958,3.647,1.946,2.874,4.248,4.000,1.000
3.000,70.000,59.000,0.000,27.000,85.000,1.000,19.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,38.900,62.500,0.000,62.000,0.000,2711.000,4387.300,0.000,4220.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.661,4.135,,4.127,,4.443,3.000,0.000
2.000,20.000,48.000,1.000,21.000,45.000,3.000,2.000,0.000,1.000,2.000,1.000,0.000,1.000,1.000,10.700,33.000,0.000,27.500,29.400,192.150,645.650,0.000,480.000,528.300,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.370,3.497,,3.314,3.381,3.807,3.000,1.000
3.000,54.000,32.000,1.000,12.000,27.000,1.000,9.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,33.950,0.000,0.000,24.250,0.000,1801.300,0.000,0.000,1300.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.525,,,3.188,,3.296,2.000,0.000
3.000,36.000,48.000,0.000,28.000,29.000,1.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,222.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.792,,,,,3.367,1.000,0.000
3.000,71.000,53.000,1.000,29.000,48.000,4.000,0.000,0.000,1.000,2.000,1.000,0.000,1.000,0.000,34.950,28.750,0.000,36.000,0.000,2506.050,2074.750,0.000,2560.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,3.554,3.359,,3.584,,3.871,3.000,0.000
1.000,17.000,41.000,0.000,4.000,32.000,2.000,3.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,12.600,9.500,0.000,6.750,0.000,208.000,168.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,2.534,2.251,,1.910,,3.466,3.000,0.000
1.000,18.000,45.000,1.000,17.000,43.000,1.000,9.000,0.000,0.000,3.000,1.000,0.000,1.000,0.000,4.450,17.000,0.000,13.750,0.000,78.650,287.300,0.000,245.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.493,2.833,,2.621,,3.761,3.000,0.000
1.000,16.000,27.000,0.000,8.000,16.000,5.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,5.450,17.750,44.850,13.500,33.900,102.750,282.200,675.650,235.000,524.200,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,1.696,2.876,3.803,2.603,3.523,2.773,4.000,1.000
3.000,38.000,30.000,1.000,6.000,22.000,2.000,3.000,0.000,1.000,2.000,0.000,0.000,1.000,0.000,5.600,0.000,0.000,12.250,0.000,215.050,0.000,0.000,455.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.723,,,2.506,,3.091,2.000,0.000
1.000,52.000,45.000,1.000,19.000,40.000,3.000,9.000,0.000,1.000,3.000,0.000,1.000,1.000,1.000,8.450,0.000,34.350,14.500,34.100,512.650,0.000,1793.900,705.000,1740.700,1.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,2.134,,3.537,2.674,3.529,3.689,4.000,0.000
1.000,46.000,48.000,1.000,12.000,256.000,3.000,25.000,0.000,0.000,6.000,1.000,1.000,1.000,1.000,13.800,31.750,43.650,18.750,66.000,612.550,1449.000,1961.750,835.000,3064.750,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,2.625,3.458,3.776,2.931,4.190,5.545,4.000,0.000
2.000,31.000,46.000,0.000,23.000,144.000,4.000,13.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,7.600,15.250,0.000,9.750,0.000,271.550,501.150,0.000,290.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,2.028,2.725,,2.277,,4.970,3.000,0.000
2.000,23.000,31.000,0.000,10.000,45.000,4.000,0.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,5.000,11.750,0.000,0.000,0.000,119.500,275.050,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.609,2.464,,,,3.807,2.000,0.000
2.000,38.000,56.000,1.000,34.000,34.000,2.000,0.000,0.000,1.000,3.000,0.000,0.000,0.000,1.000,7.800,0.000,0.000,0.000,24.650,272.750,0.000,0.000,0.000,888.450,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,2.054,,,,3.205,3.526,3.000,0.000
2.000,50.000,54.000,0.000,15.000,248.000,3.000,28.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,11.050,17.250,0.000,5.500,29.150,497.900,833.850,0.000,270.000,1453.850,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,2.402,2.848,,1.705,3.372,5.513,3.000,0.000
2.000,16.000,49.000,0.000,17.000,41.000,2.000,5.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,4.100,14.000,39.150,0.000,31.800,62.450,260.050,620.000,0.000,521.350,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.411,2.639,3.667,,3.459,3.714,4.000,0.000
2.000,14.000,34.000,1.000,4.000,27.000,4.000,1.000,0.000,1.000,2.000,1.000,1.000,1.000,1.000,6.050,23.500,36.250,20.500,37.850,90.200,313.800,454.450,260.000,474.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.800,3.157,3.590,3.020,3.634,3.296,4.000,0.000
2.000,30.000,52.000,0.000,23.000,17.000,3.000,3.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,10.300,0.000,37.600,15.250,0.000,367.400,0.000,1106.400,420.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.332,,3.627,2.725,,2.833,2.000,1.000
3.000,22.000,47.000,1.000,0.000,44.000,4.000,11.000,0.000,1.000,3.000,1.000,1.000,1.000,1.000,9.000,21.250,50.750,57.250,57.000,194.550,466.900,1053.100,1220.000,1264.050,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,2.197,3.056,3.927,4.047,4.043,3.784,4.000,1.000
1.000,38.000,55.000,1.000,12.000,135.000,2.000,24.000,0.000,0.000,4.000,1.000,0.000,1.000,0.000,12.150,31.750,0.000,16.250,0.000,467.750,1167.650,0.000,595.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,2.497,3.458,,2.788,,4.905,4.000,0.000
3.000,59.000,26.000,1.000,3.000,41.000,4.000,1.000,0.000,1.000,3.000,0.000,1.000,1.000,1.000,12.650,0.000,35.100,46.750,29.150,804.000,0.000,2099.250,2710.000,1707.100,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.538,,3.558,3.845,3.372,3.714,2.000,1.000
2.000,54.000,55.000,0.000,1.000,587.000,3.000,33.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,650.850,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.565,,,,,6.375,3.000,0.000
3.000,9.000,40.000,0.000,13.000,38.000,4.000,7.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,3.350,21.000,42.400,17.500,59.550,37.700,179.800,329.050,125.000,482.100,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.209,3.045,3.747,2.862,4.087,3.638,4.000,1.000
1.000,67.000,67.000,1.000,38.000,49.000,2.000,10.000,0.000,1.000,2.000,0.000,1.000,1.000,0.000,14.300,0.000,29.250,25.250,0.000,924.550,0.000,1963.250,1675.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,2.660,,3.376,3.229,,3.892,2.000,0.000
2.000,24.000,44.000,0.000,19.000,33.000,3.000,0.000,0.000,1.000,2.000,0.000,1.000,0.000,0.000,4.650,0.000,26.650,0.000,0.000,100.950,0.000,568.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.537,,3.283,,,3.497,1.000,0.000
2.000,12.000,55.000,1.000,13.000,36.000,1.000,5.000,0.000,1.000,2.000,0.000,1.000,0.000,0.000,5.950,0.000,26.550,0.000,0.000,73.350,0.000,300.750,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.783,,3.279,,,3.584,2.000,1.000
1.000,26.000,47.000,0.000,13.000,54.000,3.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,7.100,16.000,38.500,18.000,23.500,205.400,484.900,946.850,435.000,547.750,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.960,2.773,3.651,2.890,3.157,3.989,2.000,0.000
2.000,3.000,32.000,0.000,4.000,58.000,2.000,11.000,0.000,0.000,4.000,1.000,1.000,1.000,1.000,2.750,15.750,29.500,9.250,28.550,5.700,49.650,50.500,15.000,67.700,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.012,2.757,3.384,2.225,3.352,4.060,4.000,1.000
2.000,20.000,46.000,0.000,2.000,23.000,5.000,4.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,4.750,0.000,0.000,0.000,0.000,82.300,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.558,,,,,3.135,4.000,0.000
3.000,5.000,52.000,1.000,0.000,97.000,5.000,9.000,0.000,0.000,2.000,1.000,1.000,1.000,1.000,3.100,16.500,35.250,25.500,40.300,12.900,83.000,127.350,115.000,162.750,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,1.131,2.803,3.562,3.239,3.696,4.575,4.000,1.000
3.000,58.000,53.000,0.000,19.000,207.000,3.000,12.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,7.300,29.500,51.200,22.000,62.800,447.150,1653.900,2986.650,1250.000,3613.300,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.988,3.384,3.936,3.091,4.140,5.333,4.000,1.000
1.000,54.000,28.000,1.000,2.000,21.000,3.000,3.000,0.000,0.000,4.000,0.000,0.000,1.000,0.000,10.400,0.000,0.000,25.750,0.000,567.550,0.000,0.000,1395.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.342,,,3.248,,3.045,1.000,0.000
2.000,52.000,39.000,0.000,6.000,119.000,3.000,18.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,10.500,25.000,0.000,8.250,0.000,556.500,1280.900,0.000,450.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,2.351,3.219,,2.110,,4.779,1.000,0.000
2.000,38.000,30.000,1.000,10.000,25.000,1.000,5.000,0.000,1.000,4.000,0.000,0.000,1.000,0.000,3.950,0.000,0.000,12.000,0.000,179.750,0.000,0.000,430.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.374,,,2.485,,3.219,1.000,0.000
2.000,19.000,46.000,0.000,5.000,59.000,3.000,17.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,5.600,9.000,0.000,0.000,0.000,97.250,191.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.723,2.197,,,,4.078,1.000,0.000
2.000,22.000,33.000,1.000,2.000,24.000,1.000,3.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,7.100,0.000,0.000,0.000,0.000,153.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.960,,,,,3.178,1.000,0.000
1.000,49.000,35.000,1.000,15.000,113.000,4.000,4.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,16.100,0.000,0.000,0.000,0.000,818.450,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.779,,,,,4.727,2.000,0.000
3.000,5.000,39.000,0.000,0.000,22.000,1.000,0.000,0.000,1.000,2.000,1.000,0.000,1.000,0.000,4.700,19.000,0.000,9.250,0.000,32.950,106.850,0.000,30.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.548,2.944,,2.225,,3.091,3.000,0.000
2.000,18.000,69.000,0.000,28.000,11.000,1.000,17.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,3.850,0.000,0.000,0.000,0.000,62.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.348,,,,,2.398,1.000,0.000
3.000,43.000,29.000,0.000,4.000,33.000,1.000,13.000,0.000,1.000,4.000,1.000,0.000,1.000,1.000,22.050,18.750,0.000,7.500,24.950,1042.950,830.750,0.000,345.000,1124.250,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.093,2.931,,2.015,3.217,3.497,3.000,0.000
3.000,17.000,50.000,0.000,2.000,205.000,5.000,19.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,6.950,21.250,37.950,0.000,36.650,121.450,371.200,523.750,0.000,620.300,1.000,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.939,3.056,3.636,,3.601,5.323,4.000,1.000
2.000,37.000,33.000,0.000,4.000,41.000,3.000,8.000,0.000,1.000,3.000,0.000,1.000,0.000,0.000,9.200,0.000,30.450,0.000,0.000,347.100,0.000,1158.900,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,2.219,,3.416,,,3.714,2.000,1.000
2.000,8.000,39.000,0.000,0.000,39.000,1.000,7.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,3.150,10.750,0.000,0.000,0.000,29.050,83.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.147,2.375,,,,3.664,1.000,0.000
2.000,51.000,46.000,1.000,8.000,107.000,2.000,21.000,0.000,1.000,6.000,1.000,0.000,1.000,1.000,17.300,25.750,0.000,23.000,37.400,840.000,1396.750,0.000,1155.000,1832.250,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,2.851,3.248,,3.135,3.622,4.673,3.000,0.000
1.000,71.000,55.000,1.000,11.000,198.000,1.000,31.000,0.000,1.000,3.000,1.000,0.000,1.000,0.000,17.800,44.250,0.000,32.000,0.000,1218.000,3058.500,0.000,2305.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.879,3.790,,3.466,,5.288,3.000,0.000
1.000,56.000,53.000,1.000,23.000,100.000,5.000,14.000,0.000,1.000,2.000,0.000,1.000,1.000,0.000,14.150,0.000,34.200,9.500,0.000,752.900,0.000,1988.650,560.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,2.650,,3.532,2.251,,4.605,2.000,0.000
3.000,70.000,68.000,0.000,21.000,1131.000,2.000,45.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,14.850,57.500,0.000,15.000,39.500,1104.400,3926.650,0.000,990.000,2798.250,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,2.698,4.052,,2.708,3.676,7.031,3.000,0.000
1.000,62.000,53.000,0.000,14.000,360.000,3.000,26.000,0.000,1.000,2.000,1.000,0.000,1.000,0.000,31.900,53.250,0.000,16.500,0.000,1892.850,3232.050,0.000,890.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.463,3.975,,2.803,,5.886,3.000,0.000
1.000,50.000,52.000,1.000,22.000,162.000,2.000,27.000,0.000,1.000,2.000,1.000,1.000,1.000,1.000,12.850,24.250,49.200,14.250,42.850,599.050,1238.200,2498.350,725.000,2032.300,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,2.553,3.188,3.896,2.657,3.758,5.088,4.000,0.000
3.000,1.000,31.000,0.000,3.000,29.000,5.000,2.000,0.000,1.000,3.000,0.000,1.000,0.000,0.000,1.450,0.000,25.250,0.000,0.000,1.450,0.000,25.250,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.372,,3.229,,,3.367,1.000,1.000
3.000,15.000,26.000,0.000,1.000,38.000,4.000,1.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,7.400,0.000,35.400,0.000,0.000,91.700,0.000,483.500,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,2.001,,3.567,,,3.638,4.000,1.000
3.000,72.000,55.000,1.000,24.000,82.000,3.000,25.000,0.000,1.000,2.000,0.000,1.000,1.000,0.000,62.300,0.000,35.650,65.250,0.000,4333.000,0.000,2477.100,4915.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,4.132,,3.574,4.178,,4.407,2.000,0.000
2.000,69.000,47.000,1.000,10.000,159.000,2.000,24.000,0.000,0.000,4.000,0.000,0.000,1.000,0.000,25.200,0.000,0.000,36.250,0.000,1714.700,0.000,0.000,2470.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,3.227,,,3.590,,5.069,3.000,1.000
2.000,32.000,44.000,0.000,10.000,201.000,2.000,24.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,7.650,28.000,0.000,18.500,0.000,237.850,895.050,0.000,595.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,2.035,3.332,,2.918,,5.303,3.000,0.000
1.000,19.000,25.000,1.000,6.000,27.000,4.000,0.000,0.000,1.000,2.000,1.000,0.000,1.000,0.000,9.550,20.500,0.000,34.750,0.000,172.550,398.950,0.000,620.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.257,3.020,,3.548,,3.296,3.000,1.000
2.000,42.000,54.000,0.000,19.000,57.000,3.000,10.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,8.700,0.000,47.150,11.750,47.500,356.450,0.000,1872.700,415.000,1932.350,1.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,2.163,,3.853,2.464,3.861,4.043,4.000,0.000
3.000,51.000,49.000,0.000,29.000,45.000,1.000,16.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,15.700,0.000,0.000,8.500,0.000,815.050,0.000,0.000,400.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.754,,,2.140,,3.807,1.000,0.000
2.000,32.000,22.000,1.000,2.000,17.000,2.000,2.000,0.000,1.000,4.000,1.000,0.000,1.000,0.000,4.800,28.000,0.000,19.000,0.000,157.250,952.900,0.000,600.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.569,3.332,,2.944,,2.833,3.000,1.000
3.000,26.000,55.000,1.000,13.000,61.000,1.000,26.000,0.000,0.000,2.000,1.000,0.000,1.000,0.000,4.250,29.000,0.000,12.000,0.000,102.450,729.150,0.000,300.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.447,3.367,,2.485,,4.111,3.000,0.000
2.000,39.000,44.000,1.000,14.000,418.000,4.000,18.000,0.000,0.000,2.000,1.000,0.000,1.000,0.000,7.050,27.500,0.000,17.500,0.000,269.000,1046.200,0.000,640.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,1.953,3.314,,2.862,,6.035,4.000,0.000
2.000,72.000,53.000,0.000,12.000,152.000,2.000,32.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,43.250,50.500,0.000,19.250,44.900,3115.000,3669.000,0.000,1315.000,3120.350,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,3.767,3.922,,2.958,3.804,5.024,4.000,0.000
2.000,4.000,39.000,0.000,11.000,38.000,4.000,1.000,0.000,0.000,2.000,1.000,0.000,1.000,1.000,2.800,22.750,0.000,13.750,30.200,9.350,103.450,0.000,40.000,76.900,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,1.030,3.125,,2.621,3.408,3.638,4.000,1.000
2.000,54.000,50.000,1.000,5.000,151.000,4.000,20.000,0.000,0.000,3.000,1.000,0.000,1.000,1.000,21.950,40.250,0.000,25.750,21.800,1248.250,2030.200,0.000,1355.000,1121.050,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.089,3.695,,3.248,3.082,5.017,3.000,0.000
1.000,34.000,40.000,1.000,21.000,23.000,4.000,9.000,0.000,1.000,3.000,1.000,1.000,1.000,1.000,5.950,25.750,45.400,16.750,37.700,207.700,805.850,1498.850,540.000,1257.700,1.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.783,3.248,3.816,2.818,3.630,3.135,4.000,0.000
1.000,20.000,25.000,1.000,4.000,33.000,4.000,0.000,0.000,1.000,3.000,1.000,0.000,1.000,1.000,4.550,16.000,0.000,19.250,27.050,115.650,288.750,0.000,365.000,511.250,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,1.515,2.773,,2.958,3.298,3.497,1.000,0.000
3.000,14.000,49.000,0.000,4.000,26.000,1.000,8.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,6.500,0.000,0.000,14.500,0.000,86.700,0.000,0.000,180.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.872,,,2.674,,3.258,1.000,0.000
1.000,61.000,59.000,0.000,26.000,89.000,1.000,40.000,1.000,1.000,1.000,1.000,0.000,1.000,0.000,17.350,35.000,0.000,29.250,0.000,988.800,2166.800,0.000,1805.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,2.854,3.555,,3.376,,4.489,3.000,0.000
2.000,4.000,24.000,0.000,2.000,25.000,4.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,3.750,0.000,0.000,15.750,0.000,12.400,0.000,0.000,35.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.322,,,2.757,,3.219,1.000,1.000
